state_abbrev,grade,year,gender_female,gender_male,pared_did_not_finish_high_school,pared_graduated_college,pared_graduated_high_school,pared_some_education_after_high_school,pared_unknown,schtype_bureau_of_indian_education,schtype_catholic,schtype_department_of_defense,schtype_other_private,schtype_public,slunch3_eligible,slunch3_information_not_available,slunch3_not_eligible,srace10_american_indian_alaska_native,srace10_asian,srace10_black,srace10_hispanic,srace10_native_hawaiian_other_pacific_islander,srace10_two_or_more_races,srace10_white,FIPS,hh_in_group_quarters,hh_in_households,hh_in_householdsin_family_households,hh_in_householdsin_family_householdsbrother_or_sister,hh_in_householdsin_family_householdschild,hh_in_householdsin_family_householdschildadopted_child,hh_in_householdsin_family_householdschildbiological_child,hh_in_householdsin_family_householdshouseholder,hh_in_householdsin_family_householdshouseholderfemale,hh_in_householdsin_family_householdshouseholdermale,hh_in_householdsin_family_householdsnonrelatives,hh_in_householdsin_family_householdsnonrelativesfoster_child,hh_in_householdsin_family_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_family_householdsnonrelativesother_nonrelatives,hh_in_householdsin_family_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_family_householdsnonrelativesunmarried_partner,hh_in_householdsin_family_householdsother_relatives,hh_in_householdsin_family_householdsparent,hh_in_householdsin_family_householdsspouse,hh_in_householdsin_nonfamily_households,hh_in_householdsin_nonfamily_householdshouseholder,hh_in_householdsin_nonfamily_householdshouseholderfemale,hh_in_householdsin_nonfamily_householdshouseholderfemaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholderfemalenot_living_alone,hh_in_householdsin_nonfamily_householdshouseholdermale,hh_in_householdsin_nonfamily_householdshouseholdermaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholdermalenot_living_alone,hh_in_householdsin_nonfamily_householdsnonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesfoster_child,hh_in_householdsin_nonfamily_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_nonfamily_householdsnonrelativesother_nonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_nonfamily_householdsnonrelativesunmarried_partner,median_household_income,pov_ratio_100_124,pov_ratio_125_149,pov_ratio_150_174,pov_ratio_175_184,pov_ratio_185_199,pov_ratio_200_299,pov_ratio_300_399,pov_ratio_400_499,pov_ratio_50_74,pov_ratio_500_and_over,pov_ratio_75_99,pov_ratio_under_50,state,educ_less_than_hs,educ_hs_or_ged,educ_some_college,educ_bachelors,educ_graduate
AL,4,2017,231.88,232.46,,,,,,,,,,232.17,224.78,,247.25,,,218.72,217.79,,,241.84,1,0.0240446633940904,0.9759553366059096,0.8269237220523008,0.0114688108229635,0.2954713803766692,0.0073873627215099,0.2732013592880761,0.2587235535685896,0.1175508310939335,0.141172722474656,0.0154789981907691,0.0007411533028829,0.0028081313081116,0.0042448060405765,0.0011616333043498,0.0065232742348482,0.0157498723245188,0.0093878723816108,0.183907076003323,0.1490316145536088,0.1243931117124516,0.0679302319911936,0.0612498507587705,0.0066803812324231,0.056462879721258,0.0475186158248419,0.008944263896416,0.0246385028411571,0.0001454385733517,0.0111395945680984,0.0034592710527023,0.0023972360836851,0.0074969625633194,43253.0,0.0462041127950222,0.0476271778855523,0.0474427512269607,0.019265740291829,0.0280223824702863,0.1736864231375726,0.1422267787508275,0.1075360437340841,0.04032742577431,0.2445239778816866,0.0433757004588921,0.059761485592976,Alabama,0.16885152777438467,0.3105621766314746,0.2942738914577785,0.1435466587000812,0.0827657454362801
AL,4,2019,229.99,229.32,,,,,,,,,,229.65,219.59,,242.88,,,215.31,219.81,,,238.68,1,0.0240446633940904,0.9759553366059096,0.8269237220523008,0.0114688108229635,0.2954713803766692,0.0073873627215099,0.2732013592880761,0.2587235535685896,0.1175508310939335,0.141172722474656,0.0154789981907691,0.0007411533028829,0.0028081313081116,0.0042448060405765,0.0011616333043498,0.0065232742348482,0.0157498723245188,0.0093878723816108,0.183907076003323,0.1490316145536088,0.1243931117124516,0.0679302319911936,0.0612498507587705,0.0066803812324231,0.056462879721258,0.0475186158248419,0.008944263896416,0.0246385028411571,0.0001454385733517,0.0111395945680984,0.0034592710527023,0.0023972360836851,0.0074969625633194,43253.0,0.0462041127950222,0.0476271778855523,0.0474427512269607,0.019265740291829,0.0280223824702863,0.1736864231375726,0.1422267787508275,0.1075360437340841,0.04032742577431,0.2445239778816866,0.0433757004588921,0.059761485592976,Alabama,0.16885152777438467,0.3105621766314746,0.2942738914577785,0.1435466587000812,0.0827657454362801
AL,8,2013,268.92,269.46,252.3,279.39,253.3,273.85,256.88,,,,,269.19,255.64,,286.71,,,250.16,257.07,,,279.57,1,0.0240446633940904,0.9759553366059096,0.8269237220523008,0.0114688108229635,0.2954713803766692,0.0073873627215099,0.2732013592880761,0.2587235535685896,0.1175508310939335,0.141172722474656,0.0154789981907691,0.0007411533028829,0.0028081313081116,0.0042448060405765,0.0011616333043498,0.0065232742348482,0.0157498723245188,0.0093878723816108,0.183907076003323,0.1490316145536088,0.1243931117124516,0.0679302319911936,0.0612498507587705,0.0066803812324231,0.056462879721258,0.0475186158248419,0.008944263896416,0.0246385028411571,0.0001454385733517,0.0111395945680984,0.0034592710527023,0.0023972360836851,0.0074969625633194,43253.0,0.0462041127950222,0.0476271778855523,0.0474427512269607,0.019265740291829,0.0280223824702863,0.1736864231375726,0.1422267787508275,0.1075360437340841,0.04032742577431,0.2445239778816866,0.0433757004588921,0.059761485592976,Alabama,0.16885152777438467,0.3105621766314746,0.2942738914577785,0.1435466587000812,0.0827657454362801
AL,8,2015,266.81,266.3,254.41,275.89,252.33,270.78,252.19,,,,,266.56,254.33,,281.67,,,247.8,260.24,,,276.23,1,0.0240446633940904,0.9759553366059096,0.8269237220523008,0.0114688108229635,0.2954713803766692,0.0073873627215099,0.2732013592880761,0.2587235535685896,0.1175508310939335,0.141172722474656,0.0154789981907691,0.0007411533028829,0.0028081313081116,0.0042448060405765,0.0011616333043498,0.0065232742348482,0.0157498723245188,0.0093878723816108,0.183907076003323,0.1490316145536088,0.1243931117124516,0.0679302319911936,0.0612498507587705,0.0066803812324231,0.056462879721258,0.0475186158248419,0.008944263896416,0.0246385028411571,0.0001454385733517,0.0111395945680984,0.0034592710527023,0.0023972360836851,0.0074969625633194,43253.0,0.0462041127950222,0.0476271778855523,0.0474427512269607,0.019265740291829,0.0280223824702863,0.1736864231375726,0.1422267787508275,0.1075360437340841,0.04032742577431,0.2445239778816866,0.0433757004588921,0.059761485592976,Alabama,0.16885152777438467,0.3105621766314746,0.2942738914577785,0.1435466587000812,0.0827657454362801
AL,8,2017,266.75,269.82,254.03,279.06,253.31,268.76,247.27,,,,,268.31,257.56,,285.93,,,251.56,256.71,,,277.35,1,0.0240446633940904,0.9759553366059096,0.8269237220523008,0.0114688108229635,0.2954713803766692,0.0073873627215099,0.2732013592880761,0.2587235535685896,0.1175508310939335,0.141172722474656,0.0154789981907691,0.0007411533028829,0.0028081313081116,0.0042448060405765,0.0011616333043498,0.0065232742348482,0.0157498723245188,0.0093878723816108,0.183907076003323,0.1490316145536088,0.1243931117124516,0.0679302319911936,0.0612498507587705,0.0066803812324231,0.056462879721258,0.0475186158248419,0.008944263896416,0.0246385028411571,0.0001454385733517,0.0111395945680984,0.0034592710527023,0.0023972360836851,0.0074969625633194,43253.0,0.0462041127950222,0.0476271778855523,0.0474427512269607,0.019265740291829,0.0280223824702863,0.1736864231375726,0.1422267787508275,0.1075360437340841,0.04032742577431,0.2445239778816866,0.0433757004588921,0.059761485592976,Alabama,0.16885152777438467,0.3105621766314746,0.2942738914577785,0.1435466587000812,0.0827657454362801
AL,8,2019,270.47,267.09,258.06,277.99,253.83,271.37,251.13,,,,,268.7,253.75,,283.97,,,248.89,262.1,,,279.39,1,0.0240446633940904,0.9759553366059096,0.8269237220523008,0.0114688108229635,0.2954713803766692,0.0073873627215099,0.2732013592880761,0.2587235535685896,0.1175508310939335,0.141172722474656,0.0154789981907691,0.0007411533028829,0.0028081313081116,0.0042448060405765,0.0011616333043498,0.0065232742348482,0.0157498723245188,0.0093878723816108,0.183907076003323,0.1490316145536088,0.1243931117124516,0.0679302319911936,0.0612498507587705,0.0066803812324231,0.056462879721258,0.0475186158248419,0.008944263896416,0.0246385028411571,0.0001454385733517,0.0111395945680984,0.0034592710527023,0.0023972360836851,0.0074969625633194,43253.0,0.0462041127950222,0.0476271778855523,0.0474427512269607,0.019265740291829,0.0280223824702863,0.1736864231375726,0.1422267787508275,0.1075360437340841,0.04032742577431,0.2445239778816866,0.0433757004588921,0.059761485592976,Alabama,0.16885152777438467,0.3105621766314746,0.2942738914577785,0.1435466587000812,0.0827657454362801
AR,4,2013,240.43,239.38,,,,,,,,,,239.89,232.5,,250.88,,,222.66,234.05,,,245.74,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,4,2015,235.02,235.41,,,,,,,,,,235.22,229.97,,245.69,,,220.81,230.61,,,240.21,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,4,2017,232.66,234.98,,,,,,,,,,233.85,226.63,,247.63,,,214.3,230.35,,,240.28,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,4,2019,231.55,234.87,,,,,,,,,,233.25,226.03,,247.98,,,215.31,228.11,,,240.23,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,8,2013,278.38,277.46,267.02,287.57,266.4,280.62,265.05,,,,,277.91,267.4,,292.39,,,254.99,273.51,,,285.51,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,8,2015,274.79,275.33,265.77,283.47,261.66,280.06,260.96,,,,,275.06,265.85,,289.3,,,255.33,268.84,,,282.65,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,8,2017,273.14,274.35,264.3,282.4,264.1,277.15,252.12,,,,,273.76,263.25,,290.54,,,248.44,267.02,,,281.75,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AR,8,2019,276.01,272.83,258.46,283.98,261.75,275.24,258.94,,,,,274.36,263.45,,292.06,,,248.83,268.79,,,283.9,5,0.0274759159178405,0.9725240840821594,0.8206475216721797,0.009648632681398,0.2862152698825139,0.0077862689624114,0.262647488263495,0.2600699059681888,0.116855056421473,0.1432148495467157,0.0181698927069864,0.0007827177555909,0.0025905366832471,0.0053576621284263,0.001391914893762,0.0080470612459598,0.0145999361144131,0.0091918200540061,0.1911661983200886,0.1518765624099798,0.1250582521326161,0.0669285043920488,0.0590890542580902,0.0078394501339585,0.0581297477405672,0.0475299902603457,0.0105997574802215,0.0268183102773636,0.000147270936592,0.0096384055330236,0.0050740292135084,0.0019936121231253,0.0099649924711142,40768.0,0.0498518117504564,0.0552261755109905,0.0546756309306431,0.0211422227057693,0.0302104784363485,0.1846893552205389,0.1442020446177057,0.1019241533083141,0.0409618275982754,0.2136139188156475,0.0470990888487195,0.0564032922565904,Arkansas,0.16269156450065367,0.3507978605295798,0.2854746110875295,0.1327910298396016,0.0682449340426343
AZ,4,2013,240.25,240.36,,,,,,,,,,240.3,229.94,252.75,252.21,221.96,255.94,230.13,232.05,,,251.22,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,4,2015,236.03,239.13,,,,,,,,,,237.61,228.44,255.06,251.81,219.61,,231.08,228.76,,,250.85,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,4,2017,233.22,235.63,,,,,,,,,,234.44,224.21,250.45,250.67,223.46,261.88,215.95,225.91,,,247.17,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,4,2019,234.92,240.16,,,,,,,,,,237.61,226.0,249.26,250.82,216.89,267.55,223.22,227.42,,246.03,249.96,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,8,2013,279.25,280.17,266.79,293.81,267.69,283.47,263.99,,,,,279.72,267.78,,294.86,259.49,305.57,265.55,269.1,,,293.82,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,8,2015,282.59,283.23,269.0,296.86,270.92,285.45,264.67,,,,,282.92,272.64,298.43,296.04,260.47,,269.11,273.08,,,297.44,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,8,2017,279.94,284.52,264.81,295.73,269.23,285.49,262.11,,,,,282.25,269.6,308.99,293.05,262.84,317.55,272.28,269.16,,,296.38,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
AZ,8,2019,280.53,279.36,266.34,291.68,267.73,280.92,265.57,,,,,279.93,269.55,302.15,290.65,259.36,314.4,266.87,269.04,,,294.66,4,0.0221777140094229,0.9778222859905772,0.815795569642621,0.0136126609506639,0.297598825131337,0.0074835220071043,0.2774556179503906,0.2412334330755591,0.1045696075884959,0.1366638254870632,0.0250244494230676,0.0008142348499614,0.0041903155129177,0.0069163663828419,0.0017764703104447,0.0113270623669016,0.0163876338159326,0.0131152616099842,0.17574339441175,0.162026716347956,0.1245686723604461,0.0639825621637288,0.0527105949146126,0.0112719672491162,0.0605861101967173,0.0465183357940942,0.014067774402623,0.0374580439875099,0.0001199129034154,0.0148951271377715,0.0054866712255175,0.0029453510446389,0.0140109816761663,49774.0,0.0426281778569925,0.0462913619611021,0.044970287009131,0.0170095597205846,0.0275570477269514,0.1705798847306126,0.1397223887338216,0.1063711638446415,0.0354975718450459,0.2752435671966534,0.038503737074737,0.0556252522997259,Arizona,0.14305610237856473,0.2450644639026365,0.3431349873693777,0.1701973359574505,0.0985471103919694
CA,4,2013,232.27,234.97,,,,,,,,,,233.65,223.69,238.88,249.0,,254.92,221.41,223.61,,243.87,248.64,6,0.0216634026109064,0.9783365973890936,0.8358286920790975,0.0180690334184378,0.3151897806805729,0.005887196537811,0.298980346917263,0.2284654570687556,0.099602139515461,0.1288633175532946,0.0298293794546408,0.0007485292895774,0.0062987827589771,0.0075083948320596,0.0043747101138497,0.0108989624601767,0.0255049359676727,0.0194083880900118,0.1636686682060345,0.142507905309996,0.1045863955458829,0.0551800900821502,0.0446023241981815,0.0105777658839686,0.0494063054637327,0.0361275514727736,0.013278753990959,0.037921509764113,0.0001516230530876,0.0175628089203533,0.0043739931572064,0.0042320357418287,0.0116010488916368,61094.0,0.0434680075901151,0.0457834901744829,0.0440711116524725,0.0161940821183887,0.024655321786062,0.1486011681785141,0.1205302713143065,0.0969448228938255,0.0339780390621749,0.3400310931583661,0.0390217277856282,0.0467208642856628,California,0.18758041808202008,0.2071573064169672,0.2985343289575428,0.1943751403086729,0.1123528062347959
CA,4,2015,230.31,232.81,,,,,,,,,,231.55,221.06,,248.75,,254.02,222.32,221.64,,256.61,245.61,6,0.0216634026109064,0.9783365973890936,0.8358286920790975,0.0180690334184378,0.3151897806805729,0.005887196537811,0.298980346917263,0.2284654570687556,0.099602139515461,0.1288633175532946,0.0298293794546408,0.0007485292895774,0.0062987827589771,0.0075083948320596,0.0043747101138497,0.0108989624601767,0.0255049359676727,0.0194083880900118,0.1636686682060345,0.142507905309996,0.1045863955458829,0.0551800900821502,0.0446023241981815,0.0105777658839686,0.0494063054637327,0.0361275514727736,0.013278753990959,0.037921509764113,0.0001516230530876,0.0175628089203533,0.0043739931572064,0.0042320357418287,0.0116010488916368,61094.0,0.0434680075901151,0.0457834901744829,0.0440711116524725,0.0161940821183887,0.024655321786062,0.1486011681785141,0.1205302713143065,0.0969448228938255,0.0339780390621749,0.3400310931583661,0.0390217277856282,0.0467208642856628,California,0.18758041808202008,0.2071573064169672,0.2985343289575428,0.1943751403086729,0.1123528062347959
